Country,Date,value
Guinea,9/18/14,83
Guinea,9/18/14,33
Liberia,9/18/14,57
Liberia,9/18/14,46
Liberia,9/18/14,59
Liberia,9/18/14,52
Sierra Leone,9/18/14,39
Sierra Leone,9/18/14,0
Sierra Leone,9/18/14,56
Sierra Leone,9/18/14,39
Nigeria,9/18/14,26
Nigeria,9/18/14,0
Nigeria,9/18/14,100
Nigeria,9/18/14,29
Senegal,9/18/14,100
Senegal,9/18/14,0
Senegal,9/18/14,0
Senegal,9/18/14,100
Guinea,9/18/14,435
Guinea,9/18/14,161
Guinea,9/18/14,5
Guinea,9/18/14,601
Liberia,9/18/14,631
Liberia,9/18/14,518
Liberia,9/18/14,310
Liberia,9/18/14,1459
Sierra Leone,9/18/14,517
Sierra Leone,9/18/14,34
Sierra Leone,9/18/14,11
Sierra Leone,9/18/14,562
Nigeria,9/18/14,7
Nigeria,9/18/14,1
Nigeria,9/18/14,0
Nigeria,9/18/14,8
Senegal,9/18/14,0
Senegal,9/18/14,0
Senegal,9/18/14,0
Senegal,9/18/14,0
Guinea,9/16/14,743
Guinea,9/16/14,162
Guinea,9/16/14,31
Guinea,9/16/14,936
Liberia,9/16/14,790
Liberia,9/16/14,1078
Liberia,9/16/14,539
Liberia,9/16/14,2407
Sierra Leone,9/16/14,1464
Sierra Leone,9/16/14,37
Sierra Leone,9/16/14,119
Sierra Leone,9/16/14,1620
Nigeria,9/16/14,19
Nigeria,9/16/14,1
Nigeria,9/16/14,1
Nigeria,9/16/14,21
Senegal,9/16/14,1
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,1
Guinea,9/16/14,276
Guinea,9/16/14,21
Guinea,9/16/14,11
Guinea,9/16/14,308
Liberia,9/16/14,546
Liberia,9/16/14,539
Liberia,9/16/14,298
Liberia,9/16/14,1383
Sierra Leone,9/16/14,583
Sierra Leone,9/16/14,0
Sierra Leone,9/16/14,70
Sierra Leone,9/16/14,653
Nigeria,9/16/14,6
Nigeria,9/16/14,0
Nigeria,9/16/14,6
Senegal,9/16/14,1
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,1
Guinea,9/16/14,37
Guinea,9/16/14,13
Guinea,9/16/14,35
Guinea,9/16/14,33
Liberia,9/16/14,69
Liberia,9/16/14,50
Liberia,9/16/14,55
Liberia,9/16/14,57
Sierra Leone,9/16/14,40
Sierra Leone,9/16/14,0
Sierra Leone,9/16/14,59
Sierra Leone,9/16/14,40
Nigeria,9/16/14,32
Nigeria,9/16/14,0
Nigeria,9/16/14,29
Senegal,9/16/14,100
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,100
Guinea,9/16/14,429
Guinea,9/16/14,162
Guinea,9/16/14,4
Guinea,9/16/14,595
Liberia,9/16/14,563
Liberia,9/16/14,472
Liberia,9/16/14,261
Liberia,9/16/14,1296
Sierra Leone,9/16/14,514
Sierra Leone,9/16/14,37
Sierra Leone,9/16/14,11
Sierra Leone,9/16/14,562
Nigeria,9/16/14,7
Nigeria,9/16/14,1
Nigeria,9/16/14,0
Nigeria,9/16/14,8
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,0
Guinea,9/16/14,58
Guinea,9/16/14,100
Guinea,9/16/14,13
Guinea,9/16/14,64
Liberia,9/16/14,71
Liberia,9/16/14,44
Liberia,9/16/14,48
Liberia,9/16/14,54
Sierra Leone,9/16/14,35
Sierra Leone,9/16/14,100
Sierra Leone,9/16/14,9
Sierra Leone,9/16/14,35
Nigeria,9/16/14,37
Nigeria,9/16/14,100
Nigeria,9/16/14,0
Nigeria,9/16/14,38
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,0
Senegal,9/16/14,0
Guinea,9/12/14,678
Guinea,9/12/14,151
Guinea,9/12/14,32
Guinea,9/12/14,861
Liberia,9/12/14,654
Liberia,9/12/14,974
Liberia,9/12/14,453
Liberia,9/12/14,2081
Sierra Leone,9/12/14,1287
Sierra Leone,9/12/14,37
Sierra Leone,9/12/14,100
Sierra Leone,9/12/14,1424
Nigeria,9/12/14,19
Nigeria,9/12/14,1
Nigeria,9/12/14,1
Nigeria,9/12/14,21
Senegal,9/12/14,1
Senegal,9/12/14,0
Senegal,9/12/14,2
Senegal,9/12/14,3
Guinea,9/12/14,285
Guinea,9/12/14,12
Guinea,9/12/14,27
Guinea,9/12/14,324
Liberia,9/12/14,394
Liberia,9/12/14,506
Liberia,9/12/14,286
Liberia,9/12/14,1186
Sierra Leone,9/12/14,518
Sierra Leone,9/12/14,3
Sierra Leone,9/12/14,65
Sierra Leone,9/12/14,586
Nigeria,9/12/14,7
Nigeria,9/12/14,1
Nigeria,9/12/14,1
Nigeria,9/12/14,9
Senegal,9/12/14,1
Senegal,9/12/14,0
Senegal,9/12/14,2
Senegal,9/12/14,3
Guinea,9/12/14,42
Guinea,9/12/14,8
Guinea,9/12/14,84
Guinea,9/12/14,38
Liberia,9/12/14,60
Liberia,9/12/14,52
Liberia,9/12/14,63
Liberia,9/12/14,57
Sierra Leone,9/12/14,40
Sierra Leone,9/12/14,8
Sierra Leone,9/12/14,65
Sierra Leone,9/12/14,41
Nigeria,9/12/14,36.8
Nigeria,9/12/14,100
Nigeria,9/12/14,100
Nigeria,9/12/14,42.9
Senegal,9/12/14,100
Senegal,9/12/14,0
Senegal,9/12/14,100
Senegal,9/12/14,100
Guinea,9/12/14,403
Guinea,9/12/14,150
Guinea,9/12/14,4
Guinea,9/12/14,557
Liberia,9/12/14,498
Liberia,9/12/14,428
Liberia,9/12/14,211
Liberia,9/12/14,1137
Sierra Leone,9/12/14,478
Sierra Leone,9/12/14,34
Sierra Leone,9/12/14,12
Sierra Leone,9/12/14,524
Nigeria,9/12/14,7
Nigeria,9/12/14,1
Nigeria,9/12/14,0
Nigeria,9/12/14,8
Senegal,9/12/14,0
Senegal,9/12/14,0
Senegal,9/12/14,0
Senegal,9/12/14,0
Guinea,9/12/14,59
Guinea,9/12/14,99
Guinea,9/12/14,12
Guinea,9/12/14,65
Liberia,9/12/14,76
Liberia,9/12/14,44
Liberia,9/12/14,47
Liberia,9/12/14,55
Sierra Leone,9/12/14,37
Sierra Leone,9/12/14,92
Sierra Leone,9/12/14,12
Sierra Leone,9/12/14,37
Nigeria,9/12/14,37
Nigeria,9/12/14,100
Nigeria,9/12/14,0
Nigeria,9/12/14,38
Senegal,9/12/14,0
Senegal,9/12/14,0
Senegal,9/12/14,0
Senegal,9/12/14,0
Guinea,9/8/14,664
Guinea,9/8/14,151
Guinea,9/8/14,47
Guinea,9/8/14,862
Liberia,9/8/14,634
Liberia,9/8/14,969
Liberia,9/8/14,443
Liberia,9/8/14,2046
Sierra Leone,9/8/14,1234
Sierra Leone,9/8/14,37
Sierra Leone,9/8/14,90
Sierra Leone,9/8/14,1361
Nigeria,9/8/14,19
Nigeria,9/8/14,1
Nigeria,9/8/14,1
Nigeria,9/8/14,21
Senegal,9/8/14,1
Senegal,9/8/14,0
Senegal,9/8/14,2
Senegal,9/8/14,3
Guinea,9/8/14,286
Guinea,9/8/14,18
Guinea,9/8/14,35
Guinea,9/8/14,339
Liberia,9/8/14,434
Liberia,9/8/14,525
Liberia,9/8/14,253
Liberia,9/8/14,1212
Sierra Leone,9/8/14,484
Sierra Leone,9/8/14,0
Sierra Leone,9/8/14,49
Sierra Leone,9/8/14,533
Nigeria,9/8/14,7
Nigeria,9/8/14,1
Nigeria,9/8/14,0
Nigeria,9/8/14,8
Senegal,9/8/14,1
Senegal,9/8/14,0
Senegal,9/8/14,2
Senegal,9/8/14,3
Guinea,9/8/14,43
Guinea,9/8/14,12
Guinea,9/8/14,74
Guinea,9/8/14,39
Liberia,9/8/14,68
Liberia,9/8/14,54
Liberia,9/8/14,57
Liberia,9/8/14,59
Sierra Leone,9/8/14,39
Sierra Leone,9/8/14,0
Sierra Leone,9/8/14,54
Sierra Leone,9/8/14,39
Nigeria,9/8/14,37
Nigeria,9/8/14,100
Nigeria,9/8/14,0
Nigeria,9/8/14,38
Senegal,9/8/14,100
Senegal,9/8/14,100
Senegal,9/8/14,100
Guinea,9/8/14,400
Guinea,9/8/14,151
Guinea,9/8/14,4
Guinea,9/8/14,555
Liberia,9/8/14,508
Liberia,9/8/14,420
Liberia,9/8/14,296
Liberia,9/8/14,1224
Sierra Leone,9/8/14,461
Sierra Leone,9/8/14,37
Sierra Leone,9/8/14,11
Sierra Leone,9/8/14,509
Nigeria,9/8/14,7
Nigeria,9/8/14,1
Nigeria,9/8/14,0
Nigeria,9/8/14,8
Senegal,9/8/14,0
Senegal,9/8/14,0
Senegal,9/8/14,0
Senegal,9/8/14,0
Guinea,9/8/14,120
Guinea,9/8/14,35
Guinea,9/8/14,0
Guinea,9/8/14,155
Liberia,9/8/14,330
Liberia,9/8/14,218
Liberia,9/8/14,210
Liberia,9/8/14,758
Sierra Leone,9/8/14,148
Sierra Leone,9/8/14,0
Sierra Leone,9/8/14,6
Sierra Leone,9/8/14,154
Nigeria,9/8/14,3
Nigeria,9/8/14,1
Nigeria,9/8/14,0
Nigeria,9/8/14,4
Senegal,9/8/14,0
Senegal,9/8/14,0
Senegal,9/8/14,0
Senegal,9/8/14,0
Guinea,9/8/14,30
Guinea,9/8/14,23
Guinea,9/8/14,0
Guinea,9/8/14,28
Liberia,9/8/14,65
Liberia,9/8/14,52
Liberia,9/8/14,71
Liberia,9/8/14,62
Sierra Leone,9/8/14,32
Sierra Leone,9/8/14,0
Sierra Leone,9/8/14,55
Sierra Leone,9/8/14,30
Nigeria,9/8/14,43
Nigeria,9/8/14,100
Nigeria,9/8/14,50
Guinea,9/5/14,604
Guinea,9/5/14,152
Guinea,9/5/14,56
Guinea,9/5/14,812
Liberia,9/5/14,614
Liberia,9/5/14,888
Liberia,9/5/14,369
Liberia,9/5/14,1871
Sierra Leone,9/5/14,1146
Sierra Leone,9/5/14,37
Sierra Leone,9/5/14,78
Sierra Leone,9/5/14,1261
Nigeria,9/5/14,18
Nigeria,9/5/14,1
Nigeria,9/5/14,3
Nigeria,9/5/14,22
Senegal,9/5/14,1
Senegal,9/5/14,1
Guinea,9/5/14,226
Guinea,9/5/14,19
Guinea,9/5/14,44
Guinea,9/5/14,289
Liberia,9/5/14,414
Liberia,9/5/14,444
Liberia,9/5/14,179
Liberia,9/5/14,1037
Sierra Leone,9/5/14,396
Sierra Leone,9/5/14,0
Sierra Leone,9/5/14,37
Sierra Leone,9/5/14,433
Nigeria,9/5/14,7
Nigeria,9/5/14,0
Nigeria,9/5/14,2
Nigeria,9/5/14,9
Senegal,9/5/14,1
Senegal,9/5/14,1
Guinea,9/5/14,37
Guinea,9/5/14,13
Guinea,9/5/14,79
Guinea,9/5/14,36
Liberia,9/5/14,67
Liberia,9/5/14,50
Liberia,9/5/14,49
Liberia,9/5/14,55
Sierra Leone,9/5/14,35
Sierra Leone,9/5/14,0
Sierra Leone,9/5/14,47
Sierra Leone,9/5/14,34
Nigeria,9/5/14,39
Nigeria,9/5/14,0
Nigeria,9/5/14,67
Nigeria,9/5/14,41
Senegal,9/5/14,100
Senegal,9/5/14,100
Guinea,9/5/14,362
Guinea,9/5/14,152
Guinea,9/5/14,3
Guinea,9/5/14,517
Liberia,9/5/14,431
Liberia,9/5/14,401
Liberia,9/5/14,257
Liberia,9/5/14,1089
Sierra Leone,9/5/14,443
Sierra Leone,9/5/14,37
